id	sp_tag	sp_sp	sp_other	sp_csposition	tm_expaa	tm_first60	tm_predhel	tm_topology	tm_spcleaved	sl_location	sl_membrane	sl_nucleus	sl_cytoplasm	sl_extracellular	sl_mitochondrion	sl_cell_membrane	sl_ER	sl_plastid	sl_golgi	sl_lyso_vac	sl_peroxysome	seq_len	mol_wt	instab_idx	mean_vihinen_flex	mean_kd_hydro	mean_rose_hydro	gravy	isoelec_point	charge_at_pH	molar_ext_coef	tiny	small	aliphatic	aromatic	non_polar	polar	charged	basic	acidic	helix	turn	sheet	spp
Mare1s03598g042611	OTHER	0.001273	0.998727		0.01	0.0	0	o	0	Cytoplasm	0.0357	0.2473	0.6652	0.0027	0.0067	0.0085	0.0088	0.0059	0.0152	0.0313	0.0084	426	48547.80230000008	44.46929577464787	1.0030659472422063	-0.3608754665761792	0.7195385137427893	-0.3570422535211273	7.093301582336425	-0.8924854231856969	33390	0.2629107981220657	0.4953051643192488	0.2535211267605634	0.1338028169014084	0.4953051643192488	0.5046948356807511	0.284037558685446	0.1525821596244131	0.1314553990610328	0.3145539906103286	0.2253521126760563	0.1971830985915492	mare
Mare1s00361g008492	OTHER	0.000551	0.999449		0.12	0.0	0	o	0	Cytoplasm	0.406	0.1953	0.2587	0.0095	0.0534	0.1705	0.0331	0.0089	0.0714	0.0322	0.1671	267	30623.128600000007	57.02962546816478	1.0085421280915468	-0.4685932388222465	0.7099945474372955	-0.4314606741573038	9.57711696624756	12.06988679801401	24200	0.2322097378277153	0.4868913857677903	0.2921348314606741	0.0861423220973782	0.4868913857677903	0.5131086142322097	0.2921348314606741	0.1722846441947565	0.1198501872659175	0.3146067415730337	0.2359550561797752	0.2696629213483146	mare
Mare1s00361g008493	OTHER	0.000299	0.999701		22.58	0.0	1	i261-283o	0	Peroxisome	0.3469	0.121	0.2423	0.0005	0.0948	0.0111	0.0284	0.0266	0.006	0.0096	0.4598	398	45369.65850000008	44.30407035175879	1.0036149161464072	-0.3419847328244275	0.7180225372591784	-0.3379396984924629	6.691563606262207	-1.801804001828927	32110	0.2462311557788944	0.5125628140703518	0.3040201005025125	0.1105527638190954	0.5125628140703518	0.4874371859296482	0.3065326633165829	0.1608040201005025	0.1457286432160804	0.3115577889447236	0.1758793969849246	0.2889447236180904	mare
Mare1s03637g042859	OTHER	0.000399	0.999601		1.43	1.31	0	o	0	Nucleus	0.187	0.5437	0.3599	0.0006	0.0087	0.0041	0.027	0.0003	0.0409	0.0117	0.0031	122	13922.65709999998	69.07295081967212	1.0064689211967972	-0.2758241758241758	0.7193040293040293	-0.2950819672131147	4.474672508239746	-10.841566067554544	10095	0.2377049180327869	0.4754098360655737	0.2950819672131147	0.0819672131147541	0.4754098360655737	0.5245901639344263	0.2704918032786885	0.0983606557377049	0.1721311475409836	0.3114754098360656	0.2459016393442623	0.360655737704918	mare
Mare1s03644g042903	OTHER	0.000948	0.999052		0.0	0.0	0	o	0	Mitochondrion	0.4397	0.0499	0.0357	0.0727	0.7982	0.0135	0.0017	0.0053	0.0064	0.0143	0.0021	119	13927.71619999998	30.97907563025209	1.0074257575757577	-0.6882205513784462	0.7079573934837092	-0.5773109243697481	8.95834941864014	3.18576020075767	9065	0.2436974789915966	0.453781512605042	0.226890756302521	0.1596638655462184	0.453781512605042	0.5462184873949579	0.2773109243697479	0.1680672268907563	0.1092436974789916	0.3109243697478991	0.2100840336134453	0.2184873949579832	mare
Mare1s03665g043057	OTHER	0.000475	0.999525		0.15	0.0	0	o	0	Mitochondrion	0.1558	0.0378	0.1717	0.0007	0.7632	0.0008	0.0094	0.0006	0.0096	0.0018	0.0043	366	43231.62739999998	38.424890710382506	0.9998494731225824	-0.3258804907004353	0.7250059358923624	-0.3303278688524593	8.507522010803225	3.103541880050763	57785	0.1748633879781421	0.5191256830601093	0.3032786885245901	0.1311475409836065	0.5191256830601093	0.4808743169398907	0.3169398907103825	0.1721311475409836	0.1448087431693989	0.360655737704918	0.174863387978142	0.2677595628415301	mare
Mare1s00369g008649	OTHER	0.003465	0.996535		0.0	0.0	0	o	0	Cytoplasm	0.0102	0.079	0.6831	0.0431	0.0113	0.0009	0.0132	0.0106	0.0006	0.1476	0.0105	255	29999.574300000007	37.73066666666666	0.995776035617499	-0.4824571428571429	0.7293371428571429	-0.4776470588235297	5.238247489929199	-11.655668919929155	52955	0.192156862745098	0.5529411764705882	0.2431372549019607	0.1803921568627451	0.5529411764705882	0.4470588235294118	0.2745098039215686	0.1333333333333333	0.1411764705882353	0.3529411764705882	0.2	0.2117647058823529	mare
Mare1s00369g008650	OTHER	0.281	0.719		1.53	0.0	0	o	0	Extracellular	0.0492	0.0042	0.0983	0.3403	0.105	0.0007	0.3228	0.0134	0.0011	0.1107	0.0033	496	57461.32489999999	37.7083064516129	0.9982526645154982	-0.165173116089613	0.7280477160314227	-0.1403225806451615	5.854325294494628	-5.845984032605777	74845	0.2116935483870967	0.5463709677419354	0.3024193548387096	0.1512096774193548	0.5463709677419354	0.4536290322580645	0.2358870967741935	0.1189516129032258	0.1169354838709677	0.3911290322580645	0.2318548387096774	0.25	mare
Mare1s03692g043279	OTHER	0.000369	0.999631		0.0	0.0	0	o	0	Nucleus	0.1761	0.61	0.2614	0.0019	0.0047	0.0578	0.0094	0.0001	0.0483	0.005	0.0015	232	27074.11640000003	44.50905172413793	1.023973254324151	-1.3568911264946508	0.6793392070484582	-1.333620689655171	9.281013679504394	5.2609555579964535	13980	0.2068965517241379	0.353448275862069	0.25	0.0474137931034482	0.353448275862069	0.646551724137931	0.4008620689655172	0.2198275862068965	0.1810344827586207	0.1853448275862069	0.1551724137931034	0.3232758620689655	mare
Mare1s00037g001339	OTHER	0.000497	0.999503		0.0	0.0	0	o	0	Nucleus	0.106	0.9073	0.0915	0.0001	0.0001	0.0006	0.0	0.0	0.0002	0.0001	0.0001	398	44718.84520000012	57.16836683417087	1.0085138327824703	-0.6446746637586332	0.7111232279171209	-0.6525125628140698	5.697677040100097	-10.238963126757618	24755	0.3115577889447236	0.4547738693467337	0.2211055276381909	0.0954773869346733	0.4547738693467337	0.5452261306532663	0.2889447236180905	0.1457286432160804	0.14321608040201	0.228643216080402	0.2462311557788944	0.2336683417085427	mare
Mare1s00037g001346	OTHER	0.002186	0.997814		0.01	0.01	0	o	0	Extracellular	0.0805	0.0985	0.1211	0.4743	0.2522	0.0018	0.0017	0.0006	0.0062	0.0436	0.0001	56	6506.582700000001	45.280357142857135	0.9955435663627152	0.0361344537815125	0.7368627450980392	-0.0321428571428571	4.5470853805542	-3.8067514899063912	5960	0.25	0.5714285714285714	0.25	0.1071428571428571	0.5714285714285714	0.4285714285714286	0.1964285714285714	0.0714285714285714	0.125	0.3035714285714285	0.1607142857142857	0.3571428571428571	mare
Mare1s00037g001353	OTHER	0.001491	0.998509		0.08	0.0	0	o	0	Cytoplasm	0.0787	0.1469	0.5122	0.0083	0.0589	0.0201	0.0286	0.0038	0.087	0.1211	0.0131	577	65936.93190000019	47.64786828422887	1.0006087567069082	-0.2890609390609391	0.7232167832167832	-0.2814558058925479	7.970564842224121	1.2025605503964698	42790	0.2564991334488735	0.4922010398613519	0.2824956672443674	0.1109185441941074	0.4922010398613519	0.5077989601386481	0.2461005199306759	0.1351819757365684	0.1109185441941074	0.3206239168110918	0.2201039861351819	0.2564991334488735	mare
Mare1s00372g008700	OTHER	0.004813	0.995187		0.18	0.09	0	o	0	Nucleus	0.0883	0.8852	0.095	0.0004	0.0101	0.0011	0.001	0.0004	0.0016	0.0006	0.0047	329	36396.49280000002	37.39787234042551	1.0086769345238096	-0.4720017636684304	0.713205467372134	-0.4571428571428569	5.007253837585449	-12.888251336313232	31315	0.2917933130699088	0.4893617021276595	0.2765957446808511	0.0820668693009118	0.4893617021276595	0.5106382978723404	0.2857142857142857	0.1306990881458966	0.155015197568389	0.270516717325228	0.2522796352583586	0.2613981762917933	mare
Mare1s00373g008709	OTHER	0.003466	0.996534		0.74	0.74	0	o	0	Cytoplasm	0.1479	0.1465	0.4977	0.0083	0.081	0.0199	0.0752	0.0206	0.0616	0.0671	0.0221	267	30491.66980000003	31.764419475655416	1.0055117663344406	-0.4611777535441658	0.7166466739367502	-0.453558052434457	6.39838809967041	-2.7524296378296143	31190	0.198501872659176	0.50187265917603	0.2846441947565543	0.1011235955056179	0.50187265917603	0.49812734082397	0.2808988764044944	0.149812734082397	0.1310861423220973	0.3071161048689139	0.2322097378277153	0.2397003745318351	mare
Mare1s03758g043731	OTHER	0.001167	0.998833		22.16	0.01	1	o443-465i	0	Cell_membrane	0.9839	0.0072	0.0011	0.0005	0.0072	0.7655	0.1145	0.0005	0.0758	0.0253	0.0024	466	51877.11870000004	42.08092274678111	0.9972449723872044	-0.0388286334056399	0.7330151843817787	-0.0248927038626612	8.422359275817872	4.728553992829802	45015	0.3133047210300429	0.5343347639484979	0.2811158798283262	0.111587982832618	0.5343347639484979	0.4656652360515021	0.2188841201716738	0.1223175965665236	0.0965665236051502	0.3390557939914163	0.2618025751072961	0.203862660944206	mare
Mare1s00376g008773	OTHER	0.000753	0.999247		0.0	0.0	0	o	0	Nucleus	0.0188	0.5198	0.4674	0.0001	0.0005	0.0043	0.0004	0.0001	0.0061	0.0012	0.0001	850	96717.3333999998	54.62588235294137	1.0088787865919255	-0.7669991546914624	0.7084513947590871	-0.7625882352941189	5.888201332092284	-16.592586327871103	60570	0.2317647058823529	0.4599999999999999	0.2352941176470588	0.0811764705882353	0.4599999999999999	0.54	0.24	0.1247058823529412	0.1152941176470588	0.2188235294117647	0.2529411764705883	0.2658823529411764	mare
Mare1s00377g008790	OTHER	0.013935	0.986065		150.18	21.19	7	o5-24i76-98o113-135i156-175o179-201i322-344o364-386i	0	Endoplasmic_reticulum	0.8606	0.0026	0.0016	0.0	0.0026	0.0626	0.6646	0.0	0.1576	0.1071	0.0012	452	52881.41430000009	51.14920353982305	0.9898676233473074	0.099424736337488	0.7419175455417066	0.0975663716814159	5.3505044937133786	-11.84074791308609	98585	0.2367256637168141	0.5929203539823009	0.2964601769911504	0.1946902654867257	0.5929203539823009	0.4070796460176991	0.2057522123893805	0.0995575221238938	0.1061946902654867	0.415929203539823	0.2035398230088495	0.2765486725663716	mare
Mare1s03786g043906	OTHER	0.000233	0.999767		0.06	0.01	0	o	0	Cytoplasm	0.0209	0.0886	0.6859	0.0168	0.0042	0.0067	0.0127	0.0044	0.0052	0.1399	0.0355	391	43963.41169999998	41.76598465473145	0.9971989528795812	-0.1834937083641747	0.7318911917098445	-0.1997442455242969	5.169472312927245	-16.98191304673822	50725	0.29923273657289	0.5294117647058824	0.2762148337595907	0.1304347826086956	0.5294117647058824	0.4705882352941176	0.2480818414322251	0.1176470588235294	0.1304347826086956	0.3222506393861892	0.2301790281329923	0.268542199488491	mare
Mare1s03814g044110	OTHER	0.030133	0.969867		0.0	0.0	0	o	0	Plastid	0.1911	0.0138	0.2018	0.2274	0.2385	0.003	0.0012	0.3032	0.0005	0.0068	0.0038	100	10522.660599999994	35.67199999999999	1.0067161172161174	-0.2201503759398497	0.7169172932330826	-0.1799999999999999	8.023686790466307	0.2484003747278222	15470	0.3999999999999999	0.56	0.34	0.1	0.56	0.44	0.19	0.11	0.08	0.27	0.29	0.3099999999999999	mare
Mare1s03862g044426	SP(Sec/SPI)	0.936574	0.063426	CS pos: 17-18. SFA-NY. Pr: 0.8251	0.02	0.0	0	o	1	Endoplasmic_reticulum	0.0479	0.0047	0.0531	0.3005	0.0137	0.0044	0.5063	0.0074	0.0011	0.1081	0.0006	549	61010.3263000002	35.05067395264116	1.0033912257495592	-0.3414915966386554	0.720735294117647	-0.3351548269581061	5.599970817565917	-12.785908754517408	87360	0.2969034608378871	0.5391621129326047	0.2768670309653916	0.1275045537340619	0.5391621129326047	0.4608378870673952	0.2732240437158469	0.1366120218579234	0.1366120218579234	0.2987249544626593	0.2331511839708561	0.2477231329690346	mare
Mare1s03869g044470	OTHER	0.000803	0.999197		115.01	0.0	5	i110-132o173-195i332-354o418-440i447-469o	0	Cell_membrane	0.9399	0.0498	0.0094	0.0	0.0159	0.4486	0.3301	0.0007	0.0532	0.066	0.0262	947	108018.17700000058	53.38946145723363	0.9977958549091278	-0.2436609038519867	0.727669093114953	-0.2427666314677931	6.479611015319825	-6.626851757006676	101480	0.2481520591341077	0.5205913410770856	0.2967265047518479	0.1203801478352692	0.5205913410770856	0.4794086589229144	0.2333685322069693	0.1256599788806758	0.1077085533262935	0.3294614572333685	0.232312565997888	0.2650475184794086	mare
Mare1s03916g044784	OTHER	0.017002	0.982998		0.33	0.32	0	o	0	Mitochondrion	0.4498	0.3292	0.0312	0.0006	0.6296	0.0007	0.0009	0.0005	0.0012	0.0001	0.006	303	34402.12110000003	39.77887788778877	1.0048427680596048	-0.385953978906999	0.7173489932885906	-0.4046204620462048	8.682618141174316	2.5394512510249143	17085	0.2409240924092409	0.504950495049505	0.2937293729372937	0.0957095709570957	0.504950495049505	0.495049504950495	0.3267326732673267	0.1749174917491749	0.1518151815181518	0.2937293729372937	0.1848184818481848	0.2772277227722772	mare
Mare1s00392g009059	OTHER	0.000356	0.999644		0.46	0.25	0	o	0	Cytoplasm	0.3431	0.128	0.4268	0.0079	0.3055	0.003	0.0169	0.001	0.0025	0.0051	0.1033	77	9044.380499999992	50.8168831168831	0.994298669467787	-0.148015873015873	0.7310714285714286	-0.1207792207792207	9.595812797546388	2.2808279723249303	9970	0.1948051948051948	0.5584415584415584	0.2987012987012987	0.1688311688311688	0.5584415584415584	0.4415584415584416	0.2467532467532467	0.1558441558441558	0.0909090909090909	0.3766233766233766	0.2337662337662337	0.2207792207792207	mare
Mare1s03927g044872	OTHER	0.000298	0.999702		0.48	0.0	0	o	0	Mitochondrion	0.3363	0.1362	0.3079	0.0026	0.3315	0.0034	0.0251	0.0069	0.005	0.0022	0.1791	275	32063.732500000016	44.97709090909092	1.0031190028643036	-0.5467724867724868	0.7164708994708995	-0.5701818181818187	9.251229286193848	6.340688458754805	34045	0.1963636363636363	0.4872727272727272	0.2836363636363636	0.0981818181818181	0.4872727272727272	0.5127272727272727	0.3236363636363636	0.1890909090909091	0.1345454545454545	0.3018181818181818	0.1927272727272727	0.2654545454545454	mare
Mare1s03927g044873	OTHER	0.00077	0.99923		4.32	0.0	0	o	0	Endoplasmic_reticulum	0.5519	0.1182	0.1698	0.0028	0.1633	0.0201	0.2112	0.0081	0.2078	0.058	0.0408	366	41275.56250000006	48.84180327868852	0.9988066559957316	-0.2026117926394935	0.727562326869806	-0.182513661202186	5.354199028015137	-12.751554404594437	37735	0.2814207650273224	0.5273224043715847	0.3005464480874317	0.1202185792349726	0.5273224043715847	0.4726775956284152	0.2568306010928961	0.1256830601092896	0.1311475409836065	0.3251366120218579	0.2131147540983606	0.273224043715847	mare
Mare1s03932g044910	OTHER	0.004884	0.995116		2.62	0.0	0	o	0	Cytoplasm	0.189	0.353	0.4378	0.0006	0.03	0.0055	0.0785	0.0004	0.0638	0.0223	0.0081	741	85878.06050000049	46.76736842105274	0.995037243039292	-0.0697981366459627	0.734642857142857	-0.0765182186234819	6.189845848083496	-9.813717239464822	88780	0.2132253711201079	0.5384615384615383	0.3103913630229419	0.145748987854251	0.5384615384615383	0.4615384615384615	0.2537112010796221	0.1349527665317139	0.1187584345479082	0.3805668016194332	0.2226720647773279	0.2712550607287449	mare
Mare1s00394g009093	OTHER	0.000472	0.999528		5.17	0.0	0	o	0	Cytoplasm	0.0218	0.0778	0.7915	0.0023	0.0558	0.002	0.0047	0.0045	0.0015	0.0062	0.0537	269	30119.10810000003	31.304832713754635	1.000594368131868	-0.2026515151515151	0.7232359307359306	-0.2144981412639405	5.784470176696778	-3.858551998798603	26150	0.2973977695167286	0.516728624535316	0.312267657992565	0.0929368029739776	0.516728624535316	0.483271375464684	0.2676579925650557	0.1338289962825278	0.1338289962825278	0.3085501858736059	0.1784386617100372	0.2899628252788104	mare
Mare1s03969g045139	OTHER	0.000601	0.999399		2.06	0.0	0	o	0	Peroxisome	0.3218	0.0391	0.2286	0.0488	0.0731	0.0136	0.1449	0.0246	0.0314	0.1327	0.2632	340	39534.32359999998	39.57767647058823	0.9994891742195368	-0.3511727078891258	0.7253049040511728	-0.3670588235294125	6.027627372741699	-4.702479784226036	68995	0.2147058823529412	0.5294117647058824	0.2735294117647059	0.1676470588235294	0.5294117647058824	0.4705882352941176	0.2558823529411765	0.1323529411764706	0.1235294117647058	0.3705882352941176	0.2529411764705882	0.2705882352941176	mare
Mare1s00004g000175	OTHER	0.003529	0.996471		0.01	0.0	0	o	0	Nucleus	0.0563	0.6465	0.3431	0.0001	0.0003	0.0074	0.0001	0.0001	0.0006	0.0001	0.0018	784	87522.89430000012	58.14762755102062	1.00859757296467	-0.7428204657986429	0.706781588116633	-0.73405612244898	9.470615196228028	27.06516744668999	71125	0.3010204081632653	0.4502551020408163	0.2168367346938775	0.096938775510204	0.4502551020408163	0.5497448979591837	0.2104591836734693	0.1326530612244898	0.0778061224489796	0.2474489795918367	0.3252551020408163	0.1798469387755102	mare
Mare1s00004g000176	OTHER	0.007083	0.992917		0.01	0.0	0	o	0	Cytoplasm	0.1122	0.3369	0.474	0.0033	0.1305	0.0168	0.0012	0.0089	0.0038	0.003	0.0218	693	75661.93830000023	51.45212121212135	1.0042083681425786	-0.4241071428571429	0.7156250000000001	-0.4223665223665221	8.875378608703613	5.432159039543279	49070	0.3275613275613275	0.4963924963924964	0.2698412698412698	0.0909090909090909	0.4963924963924964	0.5036075036075036	0.1861471861471861	0.1082251082251082	0.0779220779220779	0.2655122655122655	0.3102453102453102	0.2294372294372294	mare
Mare1s04047g045632	OTHER	0.000484	0.999516		0.12	0.01	0	o	0	Cytoplasm	0.0182	0.1779	0.7069	0.0059	0.0028	0.0154	0.0035	0.0038	0.0032	0.0191	0.0614	461	51261.42330000005	38.33349999999999	0.9970627441664028	-0.114850863422292	0.7297299843014129	-0.1195652173913045	5.804477500915527	-7.983903400658576	47510	0.2760869565217391	0.5673913043478261	0.308695652173913	0.1021739130434782	0.5673913043478261	0.4326086956521739	0.2347826086956521	0.1195652173913043	0.1152173913043478	0.3347826086956522	0.2326086956521739	0.25	mare
Mare1s04104g046022	OTHER	0.005313	0.994687		1.47	1.47	0	o	0	Cytoplasm	0.2737	0.0763	0.505	0.0218	0.0369	0.0721	0.0976	0.0102	0.0563	0.0599	0.0638	281	31356.02540000005	40.19323843416371	1.0090120798319326	-0.813664596273292	0.707044513457557	-0.812455516014235	7.027084159851074	-0.6599160579302676	48930	0.3167259786476868	0.4341637010676156	0.1886120996441281	0.1174377224199288	0.4341637010676156	0.5658362989323843	0.199288256227758	0.1103202846975089	0.0889679715302491	0.2491103202846975	0.3629893238434163	0.1672597864768683	mare
Mare1s04119g046112	OTHER	0.001152	0.998848		0.0	0.0	0	o	0	Nucleus	0.1088	0.4779	0.3033	0.0006	0.184	0.0043	0.0021	0.0128	0.0086	0.0034	0.0031	432	49198.74960000003	52.24449074074079	1.013756670043904	-0.7704918032786885	0.7033389093342255	-0.7643518518518511	4.923132133483886	-18.814718704957222	20525	0.2222222222222222	0.4537037037037037	0.2592592592592592	0.0671296296296296	0.4537037037037037	0.5462962962962962	0.3310185185185185	0.1481481481481481	0.1828703703703703	0.261574074074074	0.2361111111111111	0.2962962962962963	mare
Mare1s04131g046189	OTHER	0.000324	0.999676		3.93	0.0	0	o	0	Cytoplasm	0.1661	0.3992	0.4862	0.0002	0.0196	0.0107	0.0117	0.0027	0.0114	0.0076	0.0506	1317	152586.43010000046	48.33350037965098	0.9986355304354158	-0.3422473867595819	0.7260823170731707	-0.3402429764616541	7.978301048278809	3.786144543807836	170485	0.2429764616552771	0.4950645406226272	0.2718299164768413	0.1245254365983295	0.4950645406226272	0.5049354593773728	0.2741078208048595	0.1518602885345482	0.1222475322703113	0.3211845102505695	0.2156416097190584	0.2513287775246773	mare
Mare1s04176g046483	OTHER	0.003285	0.996715		1.04	0.0	0	o	0	Cytoplasm	0.0979	0.0729	0.5116	0.0215	0.1857	0.0141	0.0405	0.0243	0.0208	0.0807	0.0278	448	50777.94450000007	41.34330357142856	1.00157709621434	-0.1895840051596259	0.7258755240245082	-0.1870535714285718	5.796179008483887	-8.492471971809408	34295	0.2477678571428571	0.5223214285714286	0.28125	0.1183035714285714	0.5223214285714286	0.4776785714285714	0.2857142857142857	0.1450892857142857	0.140625	0.328125	0.21875	0.2522321428571428	mare
Mare1s04180g046510	OTHER	0.000969	0.999031		0.01	0.0	0	o	0	Cytoplasm	0.0806	0.0347	0.424	0.0503	0.068	0.0091	0.009	0.1923	0.0012	0.0872	0.1243	177	19418.722	43.65875706214689	1.001783304988662	-0.2469269102990033	0.7229401993355481	-0.2141242937853106	5.128946113586425	-6.698841520401405	7450	0.2598870056497175	0.5367231638418078	0.3220338983050847	0.0847457627118644	0.5367231638418078	0.4632768361581921	0.2259887005649717	0.1073446327683615	0.1186440677966101	0.3163841807909604	0.2768361581920904	0.2372881355932203	mare
Mare1s04214g046739	OTHER	0.000597	0.999403		7.81	0.01	0	o	0	Cytoplasm	0.0948	0.2922	0.4796	0.0009	0.0038	0.0174	0.0162	0.0017	0.1215	0.0598	0.0069	727	82129.62530000033	41.78269601100422	0.998794850112747	-0.2782350613375544	0.7288029283735655	-0.2689133425034385	5.606052589416504	-25.54521383518417	59790	0.2640990371389271	0.5089408528198075	0.2847317744154057	0.1155433287482805	0.5089408528198075	0.4910591471801925	0.2613480055020633	0.1334250343878954	0.1279229711141678	0.3081155433287482	0.218707015130674	0.2627235213204952	mare
Mare1s04221g046785	OTHER	0.005126	0.994874		22.45	22.37	1	i13-35o	0	Golgi_apparatus	0.9886	0.0009	0.0	0.0001	0.0012	0.0011	0.1449	0.0001	0.8504	0.0013	0.0	526	60997.84560000005	45.67756653992392	1.003482799115778	-0.4977515766383328	0.7193419248697559	-0.4996197718631182	6.49478702545166	-4.757185833410631	70985	0.214828897338403	0.4904942965779467	0.2585551330798479	0.1368821292775665	0.4904942965779467	0.5095057034220531	0.2927756653992395	0.1577946768060836	0.1349809885931558	0.3212927756653992	0.2338403041825095	0.2623574144486691	mare
Mare1s04237g046878	OTHER	0.001048	0.998952		0.23	0.0	0	o	0	Cytoplasm	0.0113	0.006	0.6774	0.0009	0.0154	0.0007	0.0005	0.015	0.0	0.0043	0.2797	449	48815.02340000004	27.504922048997766	1.0023841991341993	-0.1959781209781209	0.7218822393822394	-0.2051224944320714	6.198087501525879	-5.703206399541379	44600	0.2939866369710467	0.5501113585746101	0.3340757238307349	0.1002227171492204	0.5501113585746101	0.4498886414253897	0.2650334075723831	0.1403118040089087	0.1247216035634743	0.3051224944320713	0.22271714922049	0.2561247216035635	mare
Mare1s04284g047193	OTHER	0.000338	0.999662		0.0	0.0	0	o	0	Nucleus	0.2146	0.469	0.2624	0.0046	0.0386	0.0646	0.0177	0.0003	0.1033	0.0381	0.0015	143	16331.5366	59.66993006993005	1.006847814498934	-0.3969979296066253	0.7154451345755695	-0.3237762237762241	5.634472084045409	-3.494625712309457	7115	0.2097902097902098	0.4825174825174825	0.3216783216783217	0.0839160839160839	0.4825174825174825	0.5174825174825175	0.2797202797202797	0.1398601398601398	0.1398601398601398	0.3216783216783216	0.2237762237762238	0.3146853146853147	mare
Mare1s00429g009694	OTHER	0.000681	0.999319		0.03	0.0	0	o	0	Nucleus	0.001	0.6867	0.3126	0.0001	0.0001	0.0002	0.0	0.0	0.0	0.0	0.0004	271	30096.528000000013	30.76457564575645	1.0078371501272263	-0.8451127819548873	0.7058485499462943	-0.8616236162361628	11.10076274871826	41.42437985387673	19035	0.2988929889298893	0.5129151291512916	0.2509225092250922	0.092250922509225	0.5129151291512916	0.4870848708487085	0.3542435424354243	0.2767527675276753	0.077490774907749	0.2214022140221402	0.2583025830258302	0.1845018450184501	mare
Mare1s00429g009699	OTHER	0.074732	0.925268		0.04	0.0	0	o	0	Nucleus	0.2382	0.9618	0.023	0.0039	0.0005	0.0099	0.0003	0.0	0.0004	0.0	0.0001	811	88467.18960000039	52.11752157829868	1.0107339834936468	-0.6830379298121233	0.7073502304147464	-0.6854500616522824	6.125333595275878	-9.460655024388686	54610	0.3279901356350184	0.471023427866831	0.2577065351418002	0.0776818742293464	0.471023427866831	0.528976572133169	0.2478421701602959	0.1294697903822441	0.1183723797780517	0.2182490752157829	0.2934648581997534	0.2688039457459926	mare
Mare1s00043g001528	OTHER	0.000839	0.999161		0.06	0.0	0	o	0	Cytoplasm	0.119	0.1716	0.4482	0.0013	0.0566	0.0093	0.0728	0.003	0.0955	0.137	0.0046	292	33874.31760000003	40.95311643835617	1.0022425963318191	-0.3874564459930313	0.719905425584868	-0.3558219178082195	5.010721015930175	-11.873879334036957	36120	0.2123287671232876	0.5	0.3150684931506849	0.1061643835616438	0.5	0.5	0.2842465753424658	0.1301369863013698	0.1541095890410959	0.3321917808219178	0.1575342465753424	0.3047945205479452	mare
Mare1s00433g009751	OTHER	0.052571	0.947429		65.24	0.29	3	o340-357i369-391o406-428i	0	Endoplasmic_reticulum	0.9437	0.0043	0.0027	0.0033	0.1799	0.1091	0.4636	0.0953	0.0702	0.0363	0.0353	450	52183.45740000003	37.20606666666666	0.9901843483425116	0.0862279293739967	0.742330658105939	0.1013333333333331	8.6137659072876	6.09221976101427	59205	0.2377777777777777	0.5755555555555556	0.3	0.1711111111111111	0.5755555555555556	0.4244444444444444	0.2466666666666666	0.1466666666666666	0.1	0.3955555555555555	0.1911111111111111	0.2466666666666666	mare
Mare1s00434g009770	OTHER	0.000733	0.999267		0.52	0.02	0	o	0	Nucleus	0.1487	0.9985	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	490	56649.74920000002	51.519387755102144	1.014382387882388	-0.9132253313696612	0.6983740795287187	-0.9073469387755088	9.9841703414917	39.347894622510594	15025	0.2081632653061224	0.4265306122448979	0.2530612244897959	0.0755102040816326	0.4265306122448979	0.573469387755102	0.3938775510204081	0.2510204081632652	0.1428571428571428	0.263265306122449	0.2081632653061224	0.2530612244897959	mare
Mare1s04354g047637	OTHER	0.0007	0.9993		0.05	0.0	0	i	0	Mitochondrion	0.3315	0.0136	0.1179	0.0683	0.7695	0.0079	0.0057	0.0001	0.0042	0.005	0.0077	102	11963.709399999983	22.29215686274509	0.9991722990271376	-0.3518409425625921	0.7185861561119291	-0.4235294117647062	9.69728603363037	5.198210281488855	29450	0.1666666666666666	0.5882352941176471	0.2745098039215686	0.1764705882352941	0.5882352941176471	0.4117647058823529	0.2058823529411764	0.1372549019607843	0.0686274509803921	0.3725490196078431	0.2745098039215686	0.2058823529411765	mare
Mare1s04360g047672	OTHER	0.001086	0.998914		0.13	0.09	0	o	0	Cytoplasm	0.1483	0.08	0.4168	0.0275	0.1537	0.011	0.0281	0.0797	0.0062	0.0501	0.1469	330	38281.20300000006	46.74821212121211	1.0008108589230085	-0.325010989010989	0.7250285714285715	-0.3160606060606065	5.380174446105957	-6.846613468224497	50670	0.2121212121212121	0.5424242424242425	0.2757575757575757	0.1424242424242424	0.5424242424242425	0.4575757575757576	0.2515151515151515	0.1212121212121212	0.1303030303030303	0.3484848484848485	0.2484848484848484	0.2848484848484848	mare
Mare1s00438g009830	OTHER	0.003939	0.996061		0.01	0.0	0	o	0	Nucleus	0.2892	0.5085	0.1773	0.0049	0.0803	0.083	0.0018	0.1219	0.0022	0.0059	0.0143	579	64414.23940000018	40.10086355785845	1.002976232247285	-0.3513439522150323	0.7205998008959681	-0.3464594127806563	6.947054862976074	-1.7678922531275276	50015	0.2867012089810017	0.4887737478411053	0.2832469775474956	0.0967184801381692	0.4887737478411053	0.5112262521588946	0.2556131260794473	0.1398963730569948	0.1157167530224525	0.3005181347150259	0.2504317789291883	0.2089810017271157	mare
